pl_name,sy_plx
Kepler-198 c,1.98998
Kepler-198 c,1.98998
Kepler-198 d,1.98998
Kepler-198 d,1.98998
Kepler-198 d,1.98998
Kepler-198 d,1.98998
Kepler-198 d,1.98998
Kepler-198 d,1.98998
Kepler-198 d,1.98998
Kepler-198 d,1.98998
Kepler-198 d,1.98998
Kepler-198 d,1.98998
Kepler-198 d,1.98998
Kepler-1980 b,0.56016
Kepler-1980 b,0.56016
Kepler-1980 b,0.56016
Kepler-1980 b,0.56016
Kepler-1980 b,0.56016
Kepler-1980 b,0.56016
Kepler-1980 b,0.56016
Kepler-1981 b,1.48775
Kepler-1981 b,1.48775
Kepler-1981 b,1.48775
Kepler-1981 b,1.48775
Kepler-1981 b,1.48775
Kepler-1982 b,1.76079
Kepler-1982 b,1.76079
Kepler-1982 b,1.76079
Kepler-1982 b,1.76079
Kepler-1982 b,1.76079
Kepler-1982 b,1.76079
Kepler-1982 b,1.76079
Kepler-1983 b,2.32739
Kepler-1983 b,2.32739
Kepler-1983 b,2.32739
Kepler-1983 b,2.32739
Kepler-1983 b,2.32739
Kepler-1983 b,2.32739
Kepler-1983 b,2.32739
Kepler-1986 b,1.06892
Kepler-1986 b,1.06892
Kepler-1986 b,1.06892
Kepler-1986 b,1.06892
Kepler-1986 b,1.06892
Kepler-1986 b,1.06892
Kepler-1987 b,1.65058
Kepler-1987 b,1.65058
Kepler-1987 b,1.65058
Kepler-1987 b,1.65058
Kepler-1987 b,1.65058
Kepler-1987 b,1.65058
Kepler-1987 b,1.65058
Kepler-1987 c,1.65058
Kepler-1987 c,1.65058
Kepler-1987 c,1.65058
Kepler-1987 c,1.65058
Kepler-1987 c,1.65058
Kepler-1987 c,1.65058
Kepler-1987 c,1.65058
Kepler-1987 d,1.65058
Kepler-1987 d,1.65058
Kepler-1987 d,1.65058
Kepler-1987 d,1.65058
Kepler-1987 d,1.65058
Kepler-1987 d,1.65058
Kepler-1987 d,1.65058
Kepler-1987 d,1.65058
Kepler-1987 e,1.65058
Kepler-1987 e,1.65058
Kepler-1987 e,1.65058
Kepler-1987 e,1.65058
Kepler-1987 e,1.65058
Kepler-1987 e,1.65058
Kepler-1987 e,1.65058
Kepler-1987 e,1.65058
Kepler-1989 b,0.770016
Kepler-1989 b,0.770016
Kepler-1989 b,0.770016
Kepler-1989 b,0.770016
Kepler-1989 b,0.770016
Kepler-1989 b,0.770016
Kepler-1989 b,0.770016
Kepler-1989 b,0.770016
Kepler-199 b,1.8904
Kepler-199 b,1.8904
Kepler-199 b,1.8904
Kepler-199 b,1.8904
Kepler-199 b,1.8904
Kepler-199 b,1.8904
Kepler-199 b,1.8904
Kepler-199 b,1.8904
Kepler-199 b,1.8904
Kepler-199 b,1.8904
Kepler-199 b,1.8904
Kepler-199 c,1.8904
Kepler-199 c,1.8904
Kepler-199 c,1.8904
Kepler-199 c,1.8904
Kepler-199 c,1.8904
Kepler-199 c,1.8904
Kepler-199 c,1.8904
Kepler-199 c,1.8904
Kepler-199 c,1.8904
Kepler-199 c,1.8904
Kepler-199 c,1.8904
Kepler-199 c,1.8904
Kepler-1990 b,2.51773
Kepler-1990 b,2.51773
Kepler-1990 b,2.51773
Kepler-1990 b,2.51773
Kepler-1990 b,2.51773
Kepler-1990 b,2.51773
Kepler-1990 b,2.51773
Kepler-1990 b,2.51773
Kepler-1990 b,2.51773
Kepler-1990 c,2.51773
Kepler-1990 c,2.51773
Kepler-1990 c,2.51773
Kepler-1990 c,2.51773
Kepler-1990 c,2.51773
Kepler-1990 c,2.51773
Kepler-1990 c,2.51773
Kepler-1990 c,2.51773
Kepler-1991 b,1.13978
Kepler-1991 b,1.13978
Kepler-1991 b,1.13978
Kepler-1991 b,1.13978
Kepler-1991 b,1.13978
Kepler-1991 b,1.13978
Kepler-1991 b,1.13978
Kepler-1991 b,1.13978
Kepler-1991 c,1.13978
Kepler-1991 c,1.13978
Kepler-1991 c,1.13978
Kepler-1991 c,1.13978
Kepler-1991 c,1.13978
Kepler-1991 c,1.13978
Kepler-1991 c,1.13978
Kepler-1991 c,1.13978
Kepler-1991 c,1.13978
Kepler-1992 b,1.8475
Kepler-1992 b,1.8475
Kepler-1992 b,1.8475
Kepler-1992 b,1.8475
Kepler-1992 b,1.8475
Kepler-1992 b,1.8475
Kepler-1992 b,1.8475
Kepler-1992 b,1.8475
Kepler-1993 b,0.940416
Kepler-1993 b,0.940416
Kepler-1993 b,0.940416
Kepler-1993 b,0.940416
Kepler-1993 b,0.940416
Kepler-1993 b,0.940416
Kepler-1993 b,0.940416
Kepler-1993 b,0.940416
Kepler-1994 b,4.10366
Kepler-1994 b,4.10366
Kepler-1994 b,4.10366
Kepler-1994 b,4.10366
Kepler-1994 b,4.10366
Kepler-1994 b,4.10366
Kepler-1994 b,4.10366
Kepler-1994 b,4.10366
Kepler-1995 b,1.65127
Kepler-1995 b,1.65127
Kepler-1995 b,1.65127
Kepler-1995 b,1.65127
Kepler-1995 b,1.65127
Kepler-1995 b,1.65127
Kepler-1995 b,1.65127
Kepler-1995 b,1.65127
Kepler-1995 b,1.65127
Kepler-1996 b,2.24116
Kepler-1996 b,2.24116
Kepler-1996 b,2.24116
Kepler-1996 b,2.24116
Kepler-1996 b,2.24116
Kepler-1996 b,2.24116
Kepler-1996 b,2.24116
Kepler-1996 b,2.24116
Kepler-1996 b,2.24116
Kepler-1996 c,2.24116
Kepler-1996 c,2.24116
Kepler-1996 c,2.24116
Kepler-1996 c,2.24116
Kepler-1996 c,2.24116
Kepler-1996 c,2.24116
Kepler-1996 c,2.24116
Kepler-1996 c,2.24116
Kepler-1996 c,2.24116
Kepler-1997 b,0.637792
Kepler-1997 b,0.637792
Kepler-1997 b,0.637792
Kepler-1997 b,0.637792
Kepler-1997 b,0.637792
Kepler-1997 b,0.637792
Kepler-1997 b,0.637792
Kepler-1998 b,2.9041
Kepler-1998 b,2.9041
Kepler-1998 b,2.9041
Kepler-1998 b,2.9041
Kepler-1998 b,2.9041
Kepler-1998 b,2.9041
Kepler-1998 b,2.9041
Kepler-1998 b,2.9041
Kepler-1999 b,1.39805
Kepler-1999 b,1.39805
Kepler-1999 b,1.39805
Kepler-1999 b,1.39805
Kepler-20 b,3.51026
Kepler-20 b,3.51026
Kepler-20 b,3.51026
Kepler-20 b,3.51026
Kepler-20 b,3.51026
Kepler-20 b,3.51026
Kepler-20 b,3.51026
Kepler-20 b,3.51026
Kepler-20 b,3.51026
Kepler-20 b,3.51026
Kepler-20 b,3.51026
Kepler-20 b,3.51026
Kepler-20 b,3.51026
Kepler-20 b,3.51026
Kepler-20 b,3.51026
Kepler-20 c,3.51026
Kepler-20 c,3.51026
Kepler-20 c,3.51026
Kepler-20 c,3.51026
Kepler-20 c,3.51026
Kepler-20 c,3.51026
Kepler-20 c,3.51026
Kepler-20 c,3.51026
Kepler-20 c,3.51026
Kepler-20 c,3.51026
Kepler-20 c,3.51026
Kepler-20 c,3.51026
Kepler-20 c,3.51026
Kepler-20 c,3.51026
Kepler-20 c,3.51026
Kepler-20 d,3.51026
Kepler-20 d,3.51026
Kepler-20 d,3.51026
Kepler-20 d,3.51026
Kepler-20 d,3.51026
Kepler-20 d,3.51026
Kepler-20 d,3.51026
Kepler-20 d,3.51026
Kepler-20 d,3.51026
Kepler-20 d,3.51026
Kepler-20 d,3.51026
Kepler-20 d,3.51026
Kepler-20 d,3.51026
Kepler-20 d,3.51026
Kepler-20 d,3.51026
Kepler-20 e,3.51026
Kepler-20 e,3.51026
Kepler-20 e,3.51026
Kepler-20 e,3.51026
Kepler-20 e,3.51026
Kepler-20 e,3.51026
Kepler-20 e,3.51026
Kepler-20 e,3.51026
Kepler-20 e,3.51026
Kepler-20 e,3.51026
Kepler-20 e,3.51026
Kepler-20 e,3.51026
Kepler-20 e,3.51026
Kepler-20 e,3.51026
Kepler-20 f,3.51026
Kepler-20 f,3.51026
Kepler-20 f,3.51026
Kepler-20 f,3.51026
Kepler-20 f,3.51026
Kepler-20 f,3.51026
Kepler-20 f,3.51026
Kepler-20 f,3.51026
Kepler-20 f,3.51026
Kepler-20 f,3.51026
Kepler-20 f,3.51026
Kepler-20 f,3.51026
Kepler-20 f,3.51026
Kepler-20 f,3.51026
Kepler-20 f,3.51026
Kepler-20 g,3.51026
Kepler-20 g,3.51026
Kepler-200 b,1.47291
Kepler-200 b,1.47291
Kepler-200 b,1.47291
Kepler-200 b,1.47291
Kepler-200 b,1.47291
Kepler-200 b,1.47291
Kepler-200 b,1.47291
Kepler-200 b,1.47291
Kepler-200 b,1.47291
Kepler-200 b,1.47291
Kepler-200 b,1.47291
Kepler-200 b,1.47291
Kepler-200 c,1.47291
Kepler-200 c,1.47291
Kepler-200 c,1.47291
Kepler-200 c,1.47291
Kepler-200 c,1.47291
Kepler-200 c,1.47291
Kepler-200 c,1.47291
Kepler-200 c,1.47291
Kepler-200 c,1.47291
Kepler-200 c,1.47291
Kepler-200 c,1.47291
Kepler-2000 b,3.0909
Kepler-2000 b,3.0909
Kepler-2000 b,3.0909
Kepler-2000 b,3.0909
Kepler-2000 b,3.0909
Kepler-2000 b,3.0909
Kepler-2000 b,3.0909
Kepler-2000 b,3.0909
Kepler-2000 b,3.0909
Kepler-2000 c,3.0909
Kepler-2000 c,3.0909
Kepler-2000 c,3.0909
Kepler-2000 c,3.0909
Kepler-2000 c,3.0909
Kepler-2000 c,3.0909
Kepler-2000 c,3.0909
Kepler-2000 c,3.0909
Kepler-2000 c,3.0909
Kepler-2001 b,1.25962
Kepler-2001 b,1.25962
Kepler-2001 b,1.25962
Kepler-2001 b,1.25962
Kepler-2001 b,1.25962
Kepler-2001 b,1.25962
Kepler-2001 c,1.25962
Kepler-2001 c,1.25962
Kepler-2001 c,1.25962
Kepler-2001 c,1.25962
Kepler-2001 c,1.25962
Kepler-2001 c,1.25962
Kepler-2001 c,1.25962
Kepler-2001 c,1.25962
Kepler-201 b,1.54279
Kepler-201 b,1.54279
Kepler-201 b,1.54279
Kepler-201 b,1.54279
Kepler-201 b,1.54279
Kepler-201 b,1.54279
Kepler-201 b,1.54279
Kepler-201 b,1.54279
Kepler-201 b,1.54279
Kepler-201 b,1.54279
Kepler-201 b,1.54279
Kepler-201 b,1.54279
Kepler-201 c,1.54279
Kepler-201 c,1.54279
Kepler-201 c,1.54279
Kepler-201 c,1.54279
Kepler-201 c,1.54279
Kepler-201 c,1.54279
Kepler-201 c,1.54279
Kepler-201 c,1.54279
Kepler-201 c,1.54279
Kepler-201 c,1.54279
Kepler-201 c,1.54279
Kepler-201 c,1.54279
Kepler-202 b,3.4785
Kepler-202 b,3.4785
Kepler-202 b,3.4785
Kepler-202 b,3.4785
Kepler-202 b,3.4785
Kepler-202 b,3.4785
Kepler-202 b,3.4785
Kepler-202 b,3.4785
Kepler-202 b,3.4785
Kepler-202 b,3.4785
Kepler-202 b,3.4785
Kepler-202 b,3.4785
Kepler-202 c,3.4785
Kepler-202 c,3.4785
Kepler-202 c,3.4785
Kepler-202 c,3.4785
Kepler-202 c,3.4785
Kepler-202 c,3.4785
Kepler-202 c,3.4785
Kepler-202 c,3.4785
Kepler-202 c,3.4785
Kepler-202 c,3.4785
Kepler-202 c,3.4785
Kepler-202 c,3.4785
Kepler-203 b,1.39329
Kepler-203 b,1.39329
Kepler-203 b,1.39329
Kepler-203 b,1.39329
Kepler-203 b,1.39329
Kepler-203 b,1.39329
Kepler-203 b,1.39329
Kepler-203 b,1.39329
Kepler-203 b,1.39329
Kepler-203 b,1.39329
Kepler-203 b,1.39329
Kepler-203 b,1.39329
Kepler-203 c,1.39329
Kepler-203 c,1.39329
Kepler-203 c,1.39329
Kepler-203 c,1.39329
Kepler-203 c,1.39329
Kepler-203 c,1.39329
Kepler-203 c,1.39329
Kepler-203 c,1.39329
Kepler-203 c,1.39329
Kepler-203 c,1.39329
Kepler-203 c,1.39329
Kepler-203 c,1.39329
Kepler-203 c,1.39329
Kepler-203 d,1.39329
Kepler-203 d,1.39329
Kepler-203 d,1.39329
Kepler-203 d,1.39329
Kepler-203 d,1.39329
Kepler-203 d,1.39329
Kepler-203 d,1.39329
Kepler-203 d,1.39329
Kepler-203 d,1.39329
Kepler-203 d,1.39329
Kepler-203 d,1.39329
Kepler-203 d,1.39329
Kepler-203 d,1.39329
Kepler-204 b,1.42737
Kepler-204 b,1.42737
Kepler-204 b,1.42737
Kepler-204 b,1.42737
Kepler-204 b,1.42737
Kepler-204 b,1.42737
Kepler-204 b,1.42737
Kepler-204 b,1.42737
Kepler-204 b,1.42737
Kepler-204 b,1.42737
Kepler-204 b,1.42737
Kepler-204 b,1.42737
Kepler-204 c,1.42737
Kepler-204 c,1.42737
Kepler-204 c,1.42737
Kepler-204 c,1.42737
Kepler-204 c,1.42737
Kepler-204 c,1.42737
Kepler-204 c,1.42737
Kepler-204 c,1.42737
Kepler-204 c,1.42737
Kepler-204 c,1.42737
Kepler-204 c,1.42737
Kepler-204 c,1.42737
Kepler-205 b,6.23202
Kepler-205 b,6.23202
Kepler-205 b,6.23202
Kepler-205 b,6.23202
Kepler-205 b,6.23202
Kepler-205 b,6.23202
Kepler-205 b,6.23202
Kepler-205 b,6.23202
Kepler-205 b,6.23202
Kepler-205 b,6.23202
Kepler-205 b,6.23202
Kepler-205 b,6.23202
Kepler-205 b,6.23202
Kepler-205 b,6.23202
Kepler-205 c,6.23202
Kepler-205 c,6.23202
Kepler-205 c,6.23202
Kepler-205 c,6.23202
Kepler-205 c,6.23202
Kepler-205 c,6.23202
Kepler-205 c,6.23202
Kepler-205 c,6.23202
Kepler-205 c,6.23202
Kepler-205 c,6.23202
Kepler-205 c,6.23202
Kepler-205 c,6.23202
Kepler-205 c,6.23202
Kepler-205 c,6.23202
Kepler-206 b,1.6534
Kepler-206 b,1.6534
Kepler-206 b,1.6534
Kepler-206 b,1.6534
Kepler-206 b,1.6534
Kepler-206 b,1.6534
Kepler-206 b,1.6534
Kepler-206 b,1.6534
Kepler-206 b,1.6534
Kepler-206 b,1.6534
Kepler-206 b,1.6534
Kepler-206 c,1.6534
Kepler-206 c,1.6534
Kepler-206 c,1.6534
Kepler-206 c,1.6534
Kepler-206 c,1.6534
Kepler-206 c,1.6534
Kepler-206 c,1.6534
Kepler-206 c,1.6534
Kepler-206 c,1.6534
Kepler-206 c,1.6534
Kepler-206 c,1.6534
Kepler-206 c,1.6534
Kepler-206 d,1.6534
Kepler-206 d,1.6534
Kepler-206 d,1.6534
Kepler-206 d,1.6534
Kepler-206 d,1.6534
Kepler-206 d,1.6534
Kepler-206 d,1.6534
Kepler-206 d,1.6534
Kepler-206 d,1.6534
Kepler-206 d,1.6534
Kepler-206 d,1.6534
Kepler-206 d,1.6534
Kepler-207 b,1.11334
Kepler-207 b,1.11334
Kepler-207 b,1.11334
Kepler-207 b,1.11334
Kepler-207 b,1.11334
Kepler-207 b,1.11334
Kepler-207 b,1.11334
Kepler-207 b,1.11334
Kepler-207 b,1.11334
Kepler-207 b,1.11334
Kepler-207 b,1.11334
Kepler-207 c,1.11334
Kepler-207 c,1.11334
Kepler-207 c,1.11334
Kepler-207 c,1.11334
Kepler-207 c,1.11334
Kepler-207 c,1.11334
Kepler-207 c,1.11334
Kepler-207 c,1.11334
Kepler-207 c,1.11334
Kepler-207 c,1.11334
Kepler-207 d,1.11334
Kepler-207 d,1.11334
Kepler-207 d,1.11334
Kepler-207 d,1.11334
Kepler-207 d,1.11334
Kepler-207 d,1.11334
Kepler-207 d,1.11334
Kepler-207 d,1.11334
Kepler-207 d,1.11334
Kepler-207 d,1.11334
Kepler-207 d,1.11334
Kepler-207 d,1.11334
Kepler-208 b,1.26102
Kepler-208 b,1.26102
Kepler-208 b,1.26102
Kepler-208 b,1.26102
Kepler-208 b,1.26102
Kepler-208 b,1.26102
Kepler-208 b,1.26102
Kepler-208 b,1.26102
Kepler-208 b,1.26102
Kepler-208 b,1.26102
Kepler-208 b,1.26102
Kepler-208 b,1.26102
Kepler-208 c,1.26102
Kepler-208 c,1.26102
Kepler-208 c,1.26102
Kepler-208 c,1.26102
Kepler-208 c,1.26102
Kepler-208 c,1.26102
Kepler-208 c,1.26102
Kepler-208 c,1.26102
Kepler-208 c,1.26102
Kepler-208 c,1.26102
Kepler-208 c,1.26102
Kepler-208 c,1.26102
Kepler-208 d,1.26102
Kepler-208 d,1.26102
Kepler-208 d,1.26102
Kepler-208 d,1.26102
Kepler-208 d,1.26102
Kepler-208 d,1.26102
Kepler-208 d,1.26102
Kepler-208 d,1.26102
Kepler-208 d,1.26102
Kepler-208 d,1.26102
Kepler-208 d,1.26102
Kepler-208 e,1.26102
Kepler-208 e,1.26102
Kepler-208 e,1.26102
Kepler-208 e,1.26102
Kepler-208 e,1.26102
Kepler-208 e,1.26102
Kepler-208 e,1.26102
Kepler-208 e,1.26102
Kepler-208 e,1.26102
Kepler-208 e,1.26102
Kepler-208 e,1.26102
Kepler-208 e,1.26102
Kepler-209 b,1.7045
Kepler-209 b,1.7045
Kepler-209 b,1.7045
Kepler-209 b,1.7045
Kepler-209 b,1.7045
Kepler-209 b,1.7045
Kepler-209 b,1.7045
Kepler-209 b,1.7045
Kepler-209 b,1.7045
Kepler-209 b,1.7045
Kepler-209 b,1.7045
Kepler-209 b,1.7045
Kepler-209 c,1.7045
Kepler-209 c,1.7045
Kepler-209 c,1.7045
Kepler-209 c,1.7045
Kepler-209 c,1.7045
Kepler-209 c,1.7045
Kepler-209 c,1.7045
Kepler-209 c,1.7045
Kepler-209 c,1.7045
Kepler-209 c,1.7045
Kepler-209 c,1.7045
Kepler-209 c,1.7045
Kepler-21 b,9.18591
Kepler-21 b,9.18591
Kepler-21 b,9.18591
Kepler-21 b,9.18591
Kepler-21 b,9.18591
Kepler-21 b,9.18591
Kepler-21 b,9.18591
Kepler-21 b,9.18591
Kepler-21 b,9.18591
Kepler-21 b,9.18591
Kepler-21 b,9.18591
Kepler-21 b,9.18591
Kepler-21 b,9.18591
Kepler-210 b,4.26755
Kepler-210 b,4.26755
Kepler-210 b,4.26755
Kepler-210 b,4.26755
Kepler-210 b,4.26755
Kepler-210 b,4.26755
Kepler-210 b,4.26755
Kepler-210 b,4.26755
Kepler-210 b,4.26755
Kepler-210 b,4.26755
Kepler-210 b,4.26755
Kepler-210 b,4.26755
Kepler-210 b,4.26755
Kepler-210 c,4.26755
Kepler-210 c,4.26755
Kepler-210 c,4.26755
Kepler-210 c,4.26755
Kepler-210 c,4.26755
Kepler-210 c,4.26755
Kepler-210 c,4.26755
Kepler-210 c,4.26755
Kepler-210 c,4.26755
Kepler-210 c,4.26755
Kepler-210 c,4.26755
Kepler-210 c,4.26755
Kepler-210 c,4.26755
Kepler-210 c,4.26755
Kepler-211 b,3.20372
Kepler-211 b,3.20372
Kepler-211 b,3.20372
Kepler-211 b,3.20372
Kepler-211 b,3.20372
Kepler-211 b,3.20372
Kepler-211 b,3.20372
Kepler-211 b,3.20372
Kepler-211 b,3.20372
Kepler-211 b,3.20372
Kepler-211 b,3.20372
Kepler-211 b,3.20372
Kepler-211 b,3.20372
Kepler-211 c,3.20372
Kepler-211 c,3.20372
Kepler-211 c,3.20372
Kepler-211 c,3.20372
Kepler-211 c,3.20372
Kepler-211 c,3.20372
Kepler-211 c,3.20372
Kepler-211 c,3.20372
Kepler-211 c,3.20372
Kepler-211 c,3.20372
Kepler-211 c,3.20372
Kepler-211 c,3.20372
Kepler-211 c,3.20372
Kepler-212 b,1.42645
Kepler-212 b,1.42645
Kepler-212 b,1.42645
Kepler-212 b,1.42645
Kepler-212 b,1.42645
Kepler-212 b,1.42645
Kepler-212 b,1.42645
Kepler-212 b,1.42645
Kepler-212 b,1.42645
Kepler-212 b,1.42645
Kepler-212 b,1.42645
Kepler-212 c,1.42645
Kepler-212 c,1.42645
Kepler-212 c,1.42645
Kepler-212 c,1.42645
Kepler-212 c,1.42645
Kepler-212 c,1.42645
Kepler-212 c,1.42645
Kepler-212 c,1.42645
Kepler-212 c,1.42645
Kepler-212 c,1.42645
Kepler-212 c,1.42645
Kepler-212 c,1.42645
Kepler-213 b,1.54623
Kepler-213 b,1.54623
Kepler-213 b,1.54623
Kepler-213 b,1.54623
Kepler-213 b,1.54623
Kepler-213 b,1.54623
Kepler-213 b,1.54623
Kepler-213 b,1.54623
Kepler-213 b,1.54623
Kepler-213 b,1.54623
Kepler-213 b,1.54623
Kepler-213 c,1.54623
Kepler-213 c,1.54623
Kepler-213 c,1.54623
Kepler-213 c,1.54623
Kepler-213 c,1.54623
Kepler-213 c,1.54623
Kepler-213 c,1.54623
Kepler-213 c,1.54623
Kepler-213 c,1.54623
Kepler-213 c,1.54623
Kepler-214 b,0.798679
Kepler-214 b,0.798679
Kepler-214 b,0.798679
Kepler-214 b,0.798679
Kepler-214 b,0.798679
Kepler-214 b,0.798679
Kepler-214 b,0.798679
Kepler-214 b,0.798679
Kepler-214 b,0.798679
Kepler-214 b,0.798679
Kepler-214 b,0.798679
Kepler-214 b,0.798679
Kepler-214 c,0.798679
Kepler-214 c,0.798679
Kepler-214 c,0.798679
Kepler-214 c,0.798679
Kepler-214 c,0.798679
Kepler-214 c,0.798679
Kepler-214 c,0.798679
Kepler-214 c,0.798679
Kepler-214 c,0.798679
Kepler-214 c,0.798679
Kepler-214 c,0.798679
Kepler-214 c,0.798679
Kepler-215 b,2.02881
Kepler-215 b,2.02881
Kepler-215 b,2.02881
Kepler-215 b,2.02881
Kepler-215 b,2.02881
Kepler-215 b,2.02881
Kepler-215 b,2.02881
Kepler-215 b,2.02881
Kepler-215 b,2.02881
Kepler-215 b,2.02881
Kepler-215 b,2.02881
Kepler-215 b,2.02881
Kepler-215 c,2.02881
Kepler-215 c,2.02881
Kepler-215 c,2.02881
Kepler-215 c,2.02881
Kepler-215 c,2.02881
Kepler-215 c,2.02881
Kepler-215 c,2.02881
Kepler-215 c,2.02881
Kepler-215 c,2.02881
Kepler-215 c,2.02881
Kepler-215 c,2.02881
Kepler-215 c,2.02881
Kepler-215 c,2.02881
Kepler-215 d,2.02881
Kepler-215 d,2.02881
Kepler-215 d,2.02881
Kepler-215 d,2.02881
Kepler-215 d,2.02881
Kepler-215 d,2.02881
Kepler-215 d,2.02881
Kepler-215 d,2.02881
Kepler-215 d,2.02881
Kepler-215 d,2.02881
Kepler-215 d,2.02881
Kepler-215 d,2.02881
Kepler-215 d,2.02881
Kepler-215 e,2.02881
Kepler-215 e,2.02881
Kepler-215 e,2.02881
Kepler-215 e,2.02881
Kepler-215 e,2.02881
Kepler-215 e,2.02881
Kepler-215 e,2.02881
Kepler-215 e,2.02881
Kepler-215 e,2.02881
Kepler-215 e,2.02881
Kepler-215 e,2.02881
Kepler-215 e,2.02881
Kepler-216 b,0.813376
Kepler-216 b,0.813376
Kepler-216 b,0.813376
Kepler-216 b,0.813376
Kepler-216 b,0.813376
Kepler-216 b,0.813376
Kepler-216 b,0.813376
Kepler-216 b,0.813376
Kepler-216 b,0.813376
Kepler-216 b,0.813376
Kepler-216 b,0.813376
Kepler-216 b,0.813376
Kepler-216 c,0.813376
Kepler-216 c,0.813376
Kepler-216 c,0.813376
Kepler-216 c,0.813376
Kepler-216 c,0.813376
Kepler-216 c,0.813376
Kepler-216 c,0.813376
Kepler-216 c,0.813376
Kepler-216 c,0.813376
Kepler-216 c,0.813376
Kepler-216 c,0.813376
Kepler-216 c,0.813376
Kepler-217 b,0.876459
Kepler-217 b,0.876459
Kepler-217 b,0.876459
Kepler-217 b,0.876459
Kepler-217 b,0.876459
Kepler-217 b,0.876459
Kepler-217 b,0.876459
Kepler-217 b,0.876459
Kepler-217 b,0.876459
Kepler-217 b,0.876459
Kepler-217 b,0.876459
Kepler-217 b,0.876459
Kepler-217 c,0.876459
Kepler-217 c,0.876459
Kepler-217 c,0.876459
Kepler-217 c,0.876459
Kepler-217 c,0.876459
Kepler-217 c,0.876459
Kepler-217 c,0.876459
Kepler-217 c,0.876459
Kepler-217 c,0.876459
Kepler-217 c,0.876459
Kepler-217 c,0.876459
Kepler-217 c,0.876459
Kepler-217 d,0.876459
Kepler-217 d,0.876459
Kepler-217 d,0.876459
Kepler-217 d,0.876459
Kepler-217 d,0.876459
Kepler-217 d,0.876459
Kepler-217 d,0.876459
Kepler-217 d,0.876459
Kepler-217 d,0.876459
Kepler-217 d,0.876459
Kepler-218 b,1.49472
Kepler-218 b,1.49472
Kepler-218 b,1.49472
Kepler-218 b,1.49472
Kepler-218 b,1.49472
Kepler-218 b,1.49472
Kepler-218 b,1.49472
Kepler-218 b,1.49472
Kepler-218 b,1.49472
Kepler-218 b,1.49472
Kepler-218 b,1.49472
Kepler-218 b,1.49472
Kepler-218 c,1.49472
Kepler-218 c,1.49472
Kepler-218 c,1.49472
Kepler-218 c,1.49472
Kepler-218 c,1.49472
Kepler-218 c,1.49472
Kepler-218 c,1.49472
Kepler-218 c,1.49472
Kepler-218 c,1.49472
Kepler-218 c,1.49472
Kepler-218 c,1.49472
Kepler-218 d,1.49472
Kepler-218 d,1.49472
Kepler-218 d,1.49472
Kepler-218 d,1.49472
Kepler-218 d,1.49472
Kepler-218 d,1.49472
Kepler-218 d,1.49472
Kepler-218 d,1.49472
Kepler-218 d,1.49472
Kepler-218 d,1.49472
Kepler-218 d,1.49472
Kepler-219 b,1.24178
Kepler-219 b,1.24178
Kepler-219 b,1.24178
Kepler-219 b,1.24178
Kepler-219 b,1.24178
Kepler-219 b,1.24178
Kepler-219 b,1.24178
Kepler-219 b,1.24178
Kepler-219 b,1.24178
Kepler-219 b,1.24178
Kepler-219 b,1.24178
Kepler-219 b,1.24178
Kepler-219 c,1.24178
Kepler-219 c,1.24178
Kepler-219 c,1.24178
Kepler-219 c,1.24178
Kepler-219 c,1.24178
Kepler-219 c,1.24178
Kepler-219 c,1.24178
Kepler-219 c,1.24178
Kepler-219 c,1.24178
Kepler-219 c,1.24178
Kepler-219 c,1.24178
Kepler-219 c,1.24178
Kepler-219 c,1.24178
Kepler-219 d,1.24178
Kepler-219 d,1.24178
Kepler-219 d,1.24178
Kepler-219 d,1.24178
Kepler-219 d,1.24178
Kepler-219 d,1.24178
Kepler-219 d,1.24178
Kepler-219 d,1.24178
Kepler-219 d,1.24178
Kepler-219 d,1.24178
Kepler-219 d,1.24178
Kepler-219 d,1.24178
Kepler-219 d,1.24178
Kepler-22 b,5.10883
Kepler-22 b,5.10883
Kepler-22 b,5.10883
Kepler-22 b,5.10883
Kepler-22 b,5.10883
Kepler-22 b,5.10883
Kepler-22 b,5.10883
Kepler-22 b,5.10883
Kepler-22 b,5.10883
Kepler-22 b,5.10883
Kepler-22 b,5.10883
Kepler-220 b,5.81537
Kepler-220 b,5.81537
Kepler-220 b,5.81537
Kepler-220 b,5.81537
Kepler-220 b,5.81537
Kepler-220 b,5.81537
Kepler-220 b,5.81537
Kepler-220 b,5.81537
Kepler-220 b,5.81537
Kepler-220 b,5.81537
Kepler-220 b,5.81537
Kepler-220 b,5.81537
Kepler-220 b,5.81537
Kepler-220 b,5.81537
Kepler-220 c,5.81537
Kepler-220 c,5.81537
Kepler-220 c,5.81537
Kepler-220 c,5.81537
Kepler-220 c,5.81537
Kepler-220 c,5.81537
Kepler-220 c,5.81537
Kepler-220 c,5.81537
Kepler-220 c,5.81537
Kepler-220 c,5.81537
Kepler-220 c,5.81537
Kepler-220 c,5.81537
Kepler-220 c,5.81537
Kepler-220 c,5.81537
Kepler-220 d,5.81537
Kepler-220 d,5.81537
Kepler-220 d,5.81537
Kepler-220 d,5.81537
Kepler-220 d,5.81537
Kepler-220 d,5.81537
Kepler-220 d,5.81537
Kepler-220 d,5.81537
Kepler-220 d,5.81537
Kepler-220 d,5.81537
Kepler-220 d,5.81537
Kepler-220 d,5.81537
Kepler-220 d,5.81537
