pl_name,pl_rade,pl_bmasse,pl_eqt,pl_orbsmax,pl_orbeccen,st_teff,sy_snum,P_ESI
Kepler-399 d,1.8899999999999997,4.230000000000018,486.0,0.2610000000000001,0.0,5502.0,1.0,0.46099942
Kepler-4 b,4.002,24.47199999999998,1650.0,0.04560000000000031,0.0,5857.0,1.0,0.17643535
Kepler-40 b,13.11,699.2,1620.0,0.08000000000000007,0.0,6510.0,1.0,0.069213199
Kepler-400 b,1.65,3.3600000000000136,939.0,0.08699999999999974,0.0,5886.0,1.0,0.27921771
Kepler-400 c,1.4900000000000002,2.829999999999984,755.0,0.13400000000000034,0.0,5886.0,1.0,0.29666216
Kepler-401 b,1.7099999999999995,3.569999999999993,889.0,0.12199999999999989,0.0,6117.0,1.0,0.2745355
Kepler-401 c,2.15,5.269999999999982,598.0,0.26900000000000013,0.0,6117.0,1.0,0.27279322
Kepler-401 d,2.2700000000000005,5.769999999999982,380.0,0.6688600000000005,0.0,6184.0,1.0,0.37503964
Kepler-402 b,1.2199999999999998,1.9800000000000182,1311.0,0.051000000000000156,0.0,6090.0,1.0,0.29171951
Kepler-402 c,1.5600000000000005,3.0500000000000114,1140.0,0.06799999999999962,0.0,6090.0,1.0,0.28016372
Kepler-402 d,1.38,2.480000000000018,1006.0,0.08699999999999974,0.0,6090.0,1.0,0.29052842
Kepler-402 e,1.46,2.730000000000018,931.0,0.10200000000000031,0.0,6090.0,1.0,0.28963901
Kepler-403 b,1.25,2.1000000000000227,1194.0,0.07599999999999962,0.0,6090.0,1.0,0.29038212
Kepler-403 c,1.75,3.7099999999999795,604.0,0.2970000000000006,0.0,6090.0,1.0,0.29381148
Kepler-403 d,1.42,2.6000000000000227,958.0,0.12178000000000022,0.0,6209.0,1.0,0.28699379
Kepler-404 b,1.2700000000000005,2.1499999999999773,730.0,0.10200000000000031,0.0,5654.0,1.0,0.31894146
Kepler-404 c,1.7199999999999993,3.6100000000000136,678.0,0.11800000000000033,0.0,5654.0,1.0,0.30860255
Kepler-405 b,2.08,4.980000000000018,785.0,0.09499999999999975,0.0,5818.0,1.0,0.27594747
Kepler-405 c,4.66,19.600000000000023,557.0,0.18799999999999972,0.0,5818.0,1.0,0.23962127
Kepler-406 b,1.4299999999999997,6.350000000000023,1302.0,0.035989999999999966,0.0,5538.0,1.0,0.28351944
Kepler-406 c,0.8499999999999996,2.7099999999999795,1050.0,0.055310000000000414,0.0,5538.0,1.0,0.29442061
Kepler-407 b,1.1900000000000004,1.9300000000000068,1983.0,0.015310000000000379,0.0,5487.0,1.0,0.29285099
Kepler-407 c,12.3,4000.0,939.546,3.27090369,0.221479,5476.0,1.0,0.15404919
Kepler-408 b,0.8200000000000003,5.0,1561.0,0.03591999999999995,0.0,6104.0,1.0,0.29038757
Kepler-409 b,1.1989999999999998,6.0,438.0,0.3192000000000004,0.69,5421.0,1.0,0.43784921
Kepler-41 b,14.46,177.98,1790.0,0.031010000000000204,0.0,5750.0,1.0,0.063009754
Kepler-410 A b,2.838,8.439999999999998,866.0,0.12260000000000026,0.16999999999999998,6273.0,2.0,0.22288522
Kepler-411 b,2.401,25.600000000000023,1138.0,0.037499999999999645,0.146,4974.0,2.0,0.24210628
Kepler-411 c,4.421,26.399999999999977,838.0,0.07390000000000008,0.108,4974.0,2.0,0.18785561
Kepler-411 d,3.319,15.199999999999989,410.00000000000006,0.278999999999999,0.128,4974.0,2.0,0.45801712
Kepler-411 e,3.28,10.800000000000011,503.0,0.18599999999999994,0.016,4974.0,2.0,0.3404574
Kepler-412 b,15.031268999999998,299.07803,1850.0,0.028970000000000162,0.003799999999999998,5750.0,1.0,0.060786857
Kepler-413 b,4.347,67.0,828.8,0.3552999999999997,0.1181,4700.0,2.0,0.43551451
Kepler-414 b,1.7099999999999995,3.5,1024.0,0.05429999999999957,0.0,5536.0,1.0,0.27461052
Kepler-414 c,3.01,29.899999999999977,890.0,0.07195000000000018,0.0,5536.0,1.0,0.21807335
Kepler-415 b,1.21,119.9,694.0,0.04260000000000108,0.0,4362.0,1.0,0.30582696
Kepler-415 c,2.01,4.699999999999989,543.0,0.06949999999999967,0.0,4362.0,1.0,0.29411768
Kepler-416 b,2.4800000000000004,58.19999999999999,986.0,0.06740000000000013,0.0,5718.0,1.0,0.23686073
Kepler-416 c,2.352,6.1299999999999955,791.0,0.10454000000000008,0.0,5718.0,1.0,0.24557886
Kepler-416 d,1.6100000000000003,3.2200000000000273,1253.0,0.04070000000000018,0.0,5670.0,1.0,0.27597294
Kepler-417 b,2.31,11.0,671.0,0.10060000000000002,0.0,5177.0,1.0,0.27282259
Kepler-417 c,2.69,7.699999999999989,616.0,0.11939999999999973,0.0,5177.0,1.0,0.267515
Kepler-418 b,13.45,349.6112477,433.99999999999994,0.39249000000000045,0.2,5820.0,1.0,0.16648473
Kepler-418 c,5.22108654,23.69999999999999,835.0,0.10632000000000019,0.0,5822.0,1.0,0.15489309
Kepler-419 b,10.8,794.5,613.0,0.3700000000000001,0.833,6430.0,1.0,0.095976514
Kepler-419 c,12.6,2320.1,1149.8,1.6799999999999997,0.184,6430.0,1.0,0.36041119
Kepler-42 b,0.7800000000000002,0.7059439999999881,519.0,0.01159999999999961,0.04,3068.0,1.0,0.36193802
Kepler-42 c,0.7299999999999995,60.33699999999999,720.0,0.006000000000000227,0.0,3068.0,1.0,0.30498546
Kepler-42 d,0.5700000000000003,0.3577849999999785,449.99999999999994,0.015399999999999636,0.020000000000000004,3068.0,1.0,0.3886222
Kepler-421 b,4.16,16.100000000000023,185.0,1.2190000000000003,0.041,5308.0,1.0,0.40572413
Kepler-422 b,12.89,136.66,1028.0,0.08199999999999985,0.0,5972.0,1.0,0.073339947
Kepler-423 b,13.361,189.101,1605.0,0.03584999999999994,0.019000000000000003,5560.0,1.0,0.068463717
Kepler-424 b,9.98,327.35,1116.0,0.043999999999999595,0.0,5460.0,1.0,0.089505491
Kepler-424 c,12.7,2215.18,956.4,0.7299999999999995,0.0266,5460.0,1.0,0.38793727
